Rainmm,WindSpeedkmPerH,TemperaturePercentage,CloudCoverPercentage
0.0010000000000007373,13.413158435555449,1730.7681853773743,99.99999999989973
0.5357297440249296,35.71558783571086,712.6546250721871,100.00000000000003
0.001000000000000039,8.610082428379487,1986.4617474274005,100.00000000000003
0.1226117622081211,20.945142776640658,121.1929988997376,100.00000000000003
0.2476219633314433,23.09908993686694,578.0615438814982,5.473324995067009
0.0009999999999999998,3.912102686871208,527.038896701305,92.07077760597618
0.0010000000000000018,8.67067076837853,1032.4948705907545,99.99999129754225
0.0009999999999999998,6.162653290427358,775.9115279667294,95.4034494074648
0.0010000000000000345,9.340878071107008,1586.0865137185158,99.999999999987
0.0009999999999999998,5.587890079926775,222.33988683633586,99.99999982031068
0.0010000000000143614,6.52837043284668,1405.5359764775449,56.312994620754445
0.8290239934167823,35.71558783571086,2429.1353123232943,100.00000000000003
0.0010000000000011527,9.066954583653015,1089.1445963492956,100.00000000000003
0.0009999999999999998,6.044533614110824,867.8210466191887,31.665868486226145
0.0010000000000000694,8.795373376164227,1430.8325346731622,99.9999999996431
0.0009999999999999998,9.003695114823513,546.8739176024309,1.58003062904827
0.0009999999999999998,8.052737545520978,11.278933872423202,100.00000000000003
0.0009999999999999998,6.378715656032911,784.4633289262111,4.775623235145458
0.0009999999999999998,6.933392706889409,1738.3121674076217,0.025361340436254005
0.575886876188561,19.971409990148697,844.5405296876336,100.00000000000003
0.0009999999999999998,14.532121700163412,935.9154028646142,0.025361340436254005
0.0009999999999999998,0.04161193180730294,920.6607460916921,99.99998480717795
1.5946690535348857,35.71558783571086,306.6277343716463,96.29796589734691
0.0010000000000000414,9.612076633889888,1046.5962112255365,64.77262135334837
0.028704092664700375,5.026999753733873,1234.700922505106,99.99999998187468
0.001,11.82848794340742,837.6329503985031,97.20321921393194
0.0009999999999999998,23.5288661250024,2152.4485288475425,0.025361340436254005
0.0010000000000001488,12.360802718676801,1354.4404113797302,99.99999999986325
0.0010000000001403999,16.794726721290033,1100.701544307351,100.00000000000003
0.21356023893300793,23.26289498362817,559.0527585730399,100.00000000000003
0.0009999999999999998,9.098788271711625,1276.4468252658887,0.03084114094221911
0.0009999999999999998,4.228627789725978,958.2570816461207,99.99999383835308
0.0009999999999999998,15.365685020251043,272.22982697199393,0.025361340436254005
0.0010000000005099673,2.2828430118661096,747.8612149474395,99.52506137205769
0.0010000000000366664,19.51376433468385,592.5952270180535,99.99999999999963
0.0009999999999999998,13.293446218605085,1647.859292268728,100.00000000000003
0.0010000000000000141,17.75313591233135,1119.9432793405194,99.99999976610968
0.0010000000000008763,13.382578844085309,545.3918623016191,41.10257110015276
0.0009999999999999998,6.793973231326288,995.4503887930833,19.37779626882226
0.0010000000000017176,18.20003308424672,896.6356937431543,99.11737383380184
0.001000000000000001,8.741767907085645,1069.158785922551,66.40662832390449
0.0009999999999999998,7.816530565220642,531.0205859543148,100.00000000000003
0.0010000000000008797,9.928131032641582,777.8036995046481,100.00000000000003
0.0010000000000356252,35.71558783571086,243.98136744691544,100.00000000000003
0.0212174225715085,18.52640898098587,1814.8487090482188,24.164405614183906
0.0010000000000002188,12.854792539179677,1829.0074831735114,100.00000000000003
0.30597369417592657,24.071877297813124,715.0625084885176,2.8106822744178075
0.0010000000000001082,20.01911275585393,4.461368707799274,100.00000000000003
0.001000000000000135,12.537595266580784,195.62429545725504,58.68772345202736
0.012733898932906045,17.413530784097777,1157.7375008066954,100.00000000000003
0.0010000000000404212,14.000360821081664,758.6285101277819,99.99774501477809
0.0009999999999999998,15.876448197200123,1418.8978481319286,0.025361340436254005
0.0009999999999999998,18.789973603371585,193.23492382108194,99.9999999999999
0.001000000010638599,8.645171075344344,1204.4345044485397,90.9173503793459
7.529119202572826,14.325363412569976,322.7406787873801,100.00000000000003
0.0009999999999999998,4.507668114512916,1342.1290876083376,12.563181403829207
0.0010000000000065295,13.103556533264912,2312.5897932564894,68.59449077244969
0.0010000000000098155,20.541264958568227,581.4649690278223,100.00000000000003
0.0010000000000000267,8.102765608589207,1909.66372594211,100.00000000000003
0.0009999999999999998,10.798453351975708,1094.8097908629763,99.99999983404656
0.0010000000000000002,10.907369452420319,46.38810798812951,12.082294172384156
0.0010000000004009902,17.304785317894357,377.1925636269453,100.00000000000003
0.001000000000000013,15.062115767732328,315.991238502606,0.13838401621521812
0.0009999999999999998,4.3348886181761195,1238.0724218475063,69.57729391619434
0.0010000000000003003,17.6409975887344,477.1975916319767,82.10653014673161
0.0010000000000000002,18.376851637427297,1604.3833204048794,99.99999999494732
0.0009999999999999998,5.756129490042562,1921.3529343642367,0.025361340436254005
0.001000000000001128,8.319517598682832,1389.8445365961297,95.80481760615426
0.0009999999999999998,0.7114882711038177,1752.4037656009448,90.9988340320096
0.0009999999999999998,35.71558783571086,783.6149177193706,99.99999464118223
0.0010000000000000172,13.210203480381587,604.2138084914429,93.83614086732024
0.0010000000000000002,15.035207455770875,538.2351042572521,47.10870893092039
0.0010000000000001408,13.674851581981102,1383.1109514015209,99.99999999931842
0.0009999999999999998,6.338318128599194,1707.864785385557,0.049423762892104664
0.0009999999999999998,14.052628985332476,1230.9091940122914,9.359327941222803
0.001000000000000659,13.492219742705567,975.3797581330808,0.025361340436254005
0.0009999999999999998,4.122072092339318,571.3761328702986,76.97147282609414
0.0010000000000000605,14.710446106243479,552.2561354470624,92.62666979264309
0.1613022678897142,22.62678444146336,111.61925670100005,99.99999998499423
0.001000000000000272,35.71558783571086,687.2834422003731,99.99999541613805
0.0760553065533814,10.991673400413948,1210.2938718488765,100.00000000000003
0.0009999999999999998,3.873276790613332,1578.5847591290872,48.301670293444324
0.0009999999999999998,3.5804240431964356,1658.1316677839438,99.62019582178667
0.0009999999999999998,7.135282396684744,102.15835760820315,100.00000000000003
0.0010000000000001251,11.733268247206952,850.8841726181407,37.236854164586205
0.0010000000000245399,12.250198172865574,314.2841524718646,100.00000000000003
0.0010000000000000026,8.608445341478996,958.9150702252268,85.25108935757463
7.529119202572826,35.71558783571086,2128.297051247587,15.289270483772615
0.0782553613045445,21.98030768239643,842.2015321976121,2.0208245013671067
0.0009999999999999998,17.728584103848988,1030.8742681720946,4.9865640140826475
0.0009999999999999998,12.475632435943599,236.47385555082562,99.99999999999994
0.04870902989998835,15.247329483536104,1422.2502198051411,0.3414929644518624
0.0010000000000000217,7.03714441554304,2429.2325506635343,94.64912308940384
0.0010000000027322632,4.983527406331127,1151.6234185517055,100.00000000000003
0.0010000000000744214,14.856480351840544,1705.8481491034734,0.5790934358205112
0.0009999999999999998,15.71736063521883,764.241712513972,99.99999109662264
0.608053894694868,35.71558783571086,1307.9989337591699,100.00000000000003
